MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Operator Information						Time:	44.94857	Sec	4/10/2014 10:37:22 AM
User	Luecke
Specimen	RD1
Experiment	201404103
material	IF steel 
w 	12.695	mm
t	1.193	mm
Extensometer 1	MTS 632-11B-20 S/N 925 G=25.4mm
Gauge length pins free?	yes
Control Program	20140408-tension-relaxation-dispcontrol-v1
Test Notes	programmed relaxation test
User Test Notes	first displacment-controlled test on IF steel
Operator Information End

Data Acquisition						Time:	88.029785	Sec	4/10/2014 10:38:05 AM
Time	Axial Displacement	Axial Force	Axial Strain
Sec	mm	N	mm/mm
253.04021	-9.4675131	2255.728	0.0099099707
254.04021	-9.474227	2222.1577	0.0098965419
255.04021	-9.47087	2205.3726	0.009889828
256.04022	-9.47087	2277.5488	0.0099099707
257.04022	-9.47087	2259.085	0.0099032568
258.04022	-9.47087	2202.0154	0.0098965419
259.04022	-9.4675131	2255.728	0.0099166846
260.04022	-9.474227	2311.1191	0.0099233985
261.04022	-9.4675131	2250.6924	0.0099099707
262.04022	-9.4675131	2294.334	0.0099233985
263.04022	-9.4675131	2284.2629	0.0099099707
264.04022	-9.4675131	2284.2629	0.0099233985
265.04022	-9.4675131	2344.6895	0.0099301124
266.04022	-9.47087	2343.011	0.0099233985
267.04022	-9.47087	2317.8333	0.0099368272
268.04022	-9.474227	2279.2273	0.0099099707
269.04022	-9.47087	2356.4392	0.0099368272
270.04022	-9.47087	2296.0125	0.0099301124
271.04022	-9.47087	2302.7266	0.0099166846
272.04022	-9.47087	2353.082	0.0099435411
273.04022	-9.47087	2292.6555	0.0099301124
274.04022	-9.4675131	2329.5828	0.0099301124
275.04022	-9.4675131	2364.8318	0.0099368272
276.04022	-9.47087	2311.1191	0.0099301124
277.04022	-9.4675131	2302.7266	0.0099301124
278.04022	-9.4675131	2359.7961	0.009950255
279.04022	-9.47087	2294.334	0.0099368272
280.04022	-9.47087	2299.3696	0.0099301124
281.04022	-9.47087	2309.4407	0.0099233985
282.04022	-9.47087	2332.9399	0.0099435411
283.04022	-9.47087	2386.6526	0.0099569689
284.04022	-9.4675131	2316.1548	0.0099233985
285.04022	-9.47087	2304.405	0.0099233985
286.04022	-9.4675131	2371.5459	0.0099569689
287.04022	-9.4675131	2371.5459	0.0099435411
288.04022	-9.4675131	2312.7976	0.0099301124
289.04022	-9.4675131	2287.6199	0.0099301124
290.04022	-9.47087	2307.7622	0.0099233985
291.04022	-9.474227	2302.7266	0.0099166846
292.04022	-9.47087	2282.5842	0.0099301124
293.04022	-9.4675131	2296.0125	0.0099166846
294.04022	-9.4675131	2324.5474	0.0099301124
295.04022	-9.47087	2327.9043	0.0099435411
296.04022	-9.47087	2274.1917	0.0099166846
297.04022	-9.4675131	2247.3354	0.0099099707
298.04022	-9.47087	2200.3369	0.0098965419
299.04022	-9.474227	2243.9785	0.0099099707
300.04022	-9.474227	2255.728	0.0099166846
301.04022	-9.4675131	2250.6924	0.0099166846
302.04022	-9.47087	2279.2273	0.0099099707
303.04022	-9.4675131	2311.1191	0.0099301124
304.04022	-9.4675131	2312.7976	0.0099301124
305.04022	-9.474227	2272.5132	0.0099099707
306.04022	-9.47087	2272.5132	0.0099099707
307.04022	-9.47087	2262.4421	0.0099099707
308.04022	-9.4675131	2311.1191	0.0099166846
309.04022	-9.4675131	2306.0835	0.0099301124
310.04022	-9.47087	2269.1563	0.0099099707
311.04022	-9.47087	2254.0496	0.0099099707
312.04022	-9.4675131	2247.3354	0.0098965419
313.04022	-9.47087	2250.6924	0.0099099707
314.04022	-9.4675131	2265.7991	0.0099099707
315.04022	-9.47087	2272.5132	0.0099099707
316.04022	-9.474227	2257.4065	0.0099099707
317.04022	-9.47087	2245.657	0.0099032568
318.04022	-9.47087	2299.3696	0.0099032568
319.04022	-9.47087	2259.085	0.0099032568
320.04022	-9.47087	2316.1548	0.0099301124
321.04022	-9.47087	2326.2258	0.0099301124
322.04022	-9.47087	2307.7622	0.0099368272
323.04022	-9.47087	2391.688	0.009950255
324.04022	-9.4675131	2371.5459	0.0099435411
325.04022	-9.47087	2358.1177	0.0099368272
326.04022	-9.47087	2312.7976	0.0099368272
327.04022	-9.4675131	2314.4763	0.0099301124
328.04022	-9.47087	2260.7637	0.0099166846
329.04022	-9.47087	2186.9087	0.009889828
330.04022	-9.474227	2270.8347	0.0099099707
331.04022	-9.4675131	2264.1206	0.0099166846
332.04022	-9.47087	2299.3696	0.0099233985
333.04022	-9.4675131	2302.7266	0.0099099707
334.04022	-9.4641562	2307.7622	0.0099368272
335.04022	-9.47087	2356.4392	0.0099435411
336.04022	-9.47087	2361.4749	0.0099435411
337.04022	-9.4675131	2327.9043	0.0099368272
338.04022	-9.47087	2317.8333	0.0099435411
339.04022	-9.47087	2317.8333	0.0099435411
340.04022	-9.4675131	2331.2615	0.0099368272
341.04022	-9.47087	2292.6555	0.0099233985
342.04022	-9.47087	2327.9043	0.0099301124
343.04022	-9.47087	2287.6199	0.0099166846
344.04022	-9.4641562	2337.9756	0.0099435411
345.04022	-9.4641562	2343.011	0.009950255
346.04022	-9.47087	2312.7976	0.0099435411
347.04022	-9.47087	2307.7622	0.0099301124
348.04022	-9.47087	2311.1191	0.0099435411
349.04022	-9.47087	2343.011	0.009950255
350.04022	-9.4675131	2349.7251	0.009950255
351.04022	-9.4675131	2334.6184	0.0099435411
352.04022	-9.47087	2356.4392	0.009950255
353.04022	-9.47087	2369.8674	0.0099368272
354.04022	-9.4675131	2386.6526	0.0099703968
355.04022	-9.4641562	2329.5828	0.0099435411
356.04022	-9.47087	2337.9756	0.0099569689
357.04022	-9.474227	2353.082	0.009950255
358.04022	-9.474227	2317.8333	0.0099368272
359.04022	-9.4675131	2314.4763	0.0099435411
360.04022	-9.47087	2327.9043	0.0099435411
361.04022	-9.47087	2381.6169	0.0099703968
362.04022	-9.474227	2349.7251	0.009950255
363.04022	-9.47087	2403.4375	0.0099636829
364.04022	-9.474227	2440.365	0.0099972533
365.04022	-9.47087	2346.3682	0.0099703968
366.04022	-9.47087	2358.1177	0.0099703968
367.04022	-9.47087	2356.4392	0.0099703968
368.04022	-9.474227	2306.0835	0.0099569689
369.04022	-9.4675131	2361.4749	0.0099771116
370.04022	-9.47087	2306.0835	0.0099569689
371.04022	-9.47087	2233.9072	0.0099368272
372.04022	-9.47087	2245.657	0.0099435411
373.04022	-9.474227	2227.1931	0.0099368272

Data Acquisition						Time:	394.06152	Sec	4/10/2014 10:43:11 AM
Time	Axial Displacement	Axial Force	Axial Strain
Sec	mm	N	mm/mm
374.01385	-9.4675131	2202.0154	0.0099233985
374.11377	-9.4675131	2222.1577	0.0099233985
374.21371	-9.4675131	2292.6555	0.009950255
374.31366	-9.4641562	2393.3665	0.0099838255
374.41357	-9.4641562	2477.2922	0.010017396
374.51352	-9.4607992	2576.325	0.010071108
374.61346	-9.4507275	2589.7532	0.010138249
374.71338	-9.4473705	2616.6094	0.010198676
374.81332	-9.4473705	2593.1101	0.010252388
374.91327	-9.4406567	2598.1458	0.010299386
375.01318	-9.4372997	2593.1101	0.010346386
375.11313	-9.4305859	2596.4673	0.010400098
375.21307	-9.4305859	2608.2168	0.01045381
375.31299	-9.4272289	2591.4316	0.010500809
375.41293	-9.4205141	2616.6094	0.010554521
375.51288	-9.423872	2599.8242	0.01060152
375.61279	-9.4138002	2621.645	0.010655233
375.71274	-9.4138002	2608.2168	0.010708945
375.81268	-9.4138002	2604.8599	0.010762658
375.9126	-9.4037294	2618.2878	0.010802942
376.01254	-9.4003725	2613.2524	0.010849941
376.11249	-9.3970156	2625.002	0.010896939
376.2124	-9.4003725	2614.9309	0.010950652
376.31235	-9.3970156	2635.0732	0.011004364
376.41229	-9.3869438	2626.6807	0.011058077
376.51221	-9.3903008	2630.0376	0.011098362
376.61215	-9.3835869	2619.9666	0.011152074
376.7121	-9.3802299	2613.2524	0.011192358
376.81201	-9.3735161	2648.5012	0.011239357
376.91196	-9.3701591	2630.0376	0.011286356
377.0119	-9.3701591	2646.8228	0.011346782
377.11182	-9.3668022	2635.0732	0.011400495
377.21176	-9.3600883	2650.1799	0.011454207
377.31171	-9.3600883	2651.8584	0.01150792
377.41162	-9.3533735	2653.5369	0.011554918
377.51157	-9.3533735	2636.7517	0.01160863
377.61151	-9.3466597	2638.4302	0.011662344
377.71143	-9.3433027	2666.9651	0.011702628
377.81137	-9.3399458	2651.8584	0.011749626
377.91132	-9.3399458	2660.251	0.011796624
378.01123	-9.3332319	2651.8584	0.011850337
378.11118	-9.329875	2666.9651	0.011890622
378.21112	-9.3231602	2656.8938	0.011957763
378.31104	-9.3198032	2653.5369	0.012004761
